"delivery_id","total_cbm","delivery_date","metro_name","city","zip","population","lat","lng"
"25245",1.685845,2022-01-21,"Los Angeles, CA",Los Angeles,"90012",36552.0,34.06599,-118.23821
"29365",0.5472,2022-01-27,"Los Angeles, CA",Los Angeles,"90012",36552.0,34.06599,-118.23821
"24653",2.248647,2022-02-24,"Los Angeles, CA",Los Angeles,"90012",36552.0,34.06599,-118.23821
"31730",0.857157,2022-02-15,"Los Angeles, CA",Los Angeles,"90016",45899.0,34.02872,-118.3546
"29680",0.248724,2022-01-31,"Los Angeles, CA",Los Angeles,"90016",45899.0,34.02872,-118.3546
"30140",0.269854,2022-02-18,"Los Angeles, CA",Los Angeles,"90016",45899.0,34.02872,-118.3546
"26393",0.45276,2022-01-14,"Los Angeles, CA",Los Angeles,"90016",45899.0,34.02872,-118.3546
"33184",1.33368,2022-02-10,"Los Angeles, CA",Los Angeles,"90016",45899.0,34.02872,-118.3546
"28315",2.7546375000000003,2022-01-24,"Los Angeles, CA",Los Angeles,"90016",45899.0,34.02872,-118.3546
"28366",2.7546375000000003,2022-01-27,"Los Angeles, CA",Los Angeles,"90018",53490.0,34.02887,-118.3172
"30962",0.571144,2022-02-02,"Los Angeles, CA",Los Angeles,"90020",39189.0,34.06639,-118.3099
"36514",1.155680625,2022-02-25,"Los Angeles, CA",Los Angeles,"90020",39189.0,34.06639,-118.3099
"37076",1.507846,2022-03-02,"Los Angeles, CA",Los Angeles,"90020",39189.0,34.06639,-118.3099
"35787",1.075604,2022-02-23,"Los Angeles, CA",Los Angeles,"90020",39189.0,34.06639,-118.3099
"34232",0.6789685,2022-02-15,"Los Angeles, CA",Los Angeles,"90022",67014.0,34.02453,-118.15609
"32346",1.714314,2022-02-09,"Los Angeles, CA",Los Angeles,"90024",51627.0,34.06568,-118.43502
"31388",0.248724,2022-02-07,"Los Angeles, CA",Los Angeles,"90024",51627.0,34.06568,-118.43502
"32083",0.48,2022-02-08,"Los Angeles, CA",Los Angeles,"90026",68906.0,34.07928,-118.263
"34866",0.57900375,2022-02-17,"Los Angeles, CA",Los Angeles,"90026",68906.0,34.07928,-118.263
"33660",1.770334,2022-02-11,"Los Angeles, CA",Los Angeles,"90026",68906.0,34.07928,-118.263
"33566",0.57900375,2022-02-11,"Los Angeles, CA",Los Angeles,"90026",68906.0,34.07928,-118.263
"32877",1.770334,2022-02-09,"Los Angeles, CA",Los Angeles,"90026",68906.0,34.07928,-118.263
"31228",0.87831825,2022-02-04,"Los Angeles, CA",Los Angeles,"90026",68906.0,34.07928,-118.263
"36698",1.507846,2022-02-28,"Los Angeles, CA",Los Angeles,"90026",68906.0,34.07928,-118.263
"36498",1.420146,2022-02-25,"Los Angeles, CA",Los Angeles,"90026",68906.0,34.07928,-118.263
"26925",0.407067,2022-01-19,"Los Angeles, CA",Los Angeles,"90026",68906.0,34.07928,-118.263
"36608",0.5329309,2022-02-28,"Los Angeles, CA",Los Angeles,"90026",68906.0,34.07928,-118.263
"31437",0.4,2022-02-15,"Los Angeles, CA",Los Angeles,"90026",68906.0,34.07928,-118.263
"35506",0.48,2022-02-22,"Los Angeles, CA",Los Angeles,"90026",68906.0,34.07928,-118.263
"33971",0.532753,2022-02-14,"Los Angeles, CA",Los Angeles,"90026",68906.0,34.07928,-118.263
"34522",1.714314,2022-02-16,"Los Angeles, CA",Los Angeles,"90026",68906.0,34.07928,-118.263
"26833",0.842898,2022-01-19,"Los Angeles, CA",Los Angeles,"90026",68906.0,34.07928,-118.263
"28006",1.610325,2022-01-21,"Los Angeles, CA",Los Angeles,"90026",68906.0,34.07928,-118.263
"28646",0.51299325,2022-01-26,"Los Angeles, CA",Los Angeles,"90026",68906.0,34.07928,-118.263
"28196",1.610325,2022-01-24,"Los Angeles, CA",Los Angeles,"90026",68906.0,34.07928,-118.263
"34537",2.902146,2022-02-16,"Los Angeles, CA",Los Angeles,"90028",29774.0,34.09989,-118.32691
"33045",0.56496,2022-02-10,"Los Angeles, CA",Los Angeles,"90028",29774.0,34.09989,-118.32691
"31767",0.4,2022-02-15,"Los Angeles, CA",Los Angeles,"90028",29774.0,34.09989,-118.32691
"27528",0.187704,2022-01-21,"Los Angeles, CA",Los Angeles,"90028",29774.0,34.09989,-118.32691
"28875",0.942858,2022-01-26,"Los Angeles, CA",Los Angeles,"90028",29774.0,34.09989,-118.32691
"36882",0.48,2022-03-02,"Los Angeles, CA",Los Angeles,"90028",29774.0,34.09989,-118.32691
"35486",1.507846,2022-02-22,"Los Angeles, CA",Los Angeles,"90028",29774.0,34.09989,-118.32691
"33532",1.610325,2022-02-10,"Los Angeles, CA",Los Angeles,"90028",29774.0,34.09989,-118.32691
"32228",1.1647625,2022-02-22,"Los Angeles, CA",Los Angeles,"90028",29774.0,34.09989,-118.32691
"28658",0.5329309,2022-01-26,"Los Angeles, CA",Los Angeles,"90028",29774.0,34.09989,-118.32691
"34887",1.053587,2022-03-03,"Los Angeles, CA",Los Angeles,"90032",48031.0,34.07956,-118.17807
"36920",0.5329309,2022-03-02,"Los Angeles, CA",Los Angeles,"90032",48031.0,34.07956,-118.17807
"26242",2.362546,2022-01-14,"Los Angeles, CA",Los Angeles,"90032",48031.0,34.07956,-118.17807
"33851",1.357698,2022-02-14,"Los Angeles, CA",Los Angeles,"90032",48031.0,34.07956,-118.17807
"29547",2.7546375000000003,2022-01-28,"Los Angeles, CA",Los Angeles,"90032",48031.0,34.07956,-118.17807
"36312",0.248724,2022-02-24,"Los Angeles, CA",Los Angeles,"90034",53861.0,34.03068,-118.39953
"30002",0.7266485,2022-02-01,"Los Angeles, CA",Los Angeles,"90034",53861.0,34.03068,-118.39953
"32664",1.25915625,2022-02-10,"Los Angeles, CA",Los Angeles,"90034",53861.0,34.03068,-118.39953
"35295",0.57900375,2022-02-18,"Los Angeles, CA",Los Angeles,"90034",53861.0,34.03068,-118.39953
"32509",0.57900375,2022-02-08,"Los Angeles, CA",Los Angeles,"90034",53861.0,34.03068,-118.39953
"35000",0.897092,2022-02-17,"Los Angeles, CA",Los Angeles,"90034",53861.0,34.03068,-118.39953
"33950",2.02965625,2022-02-14,"Los Angeles, CA",Los Angeles,"90034",53861.0,34.03068,-118.39953
"30864",1.7844475,2022-02-04,"Los Angeles, CA",Los Angeles,"90034",53861.0,34.03068,-118.39953
"29397",0.5472,2022-01-27,"Los Angeles, CA",Los Angeles,"90034",53861.0,34.03068,-118.39953
"31241",1.507846,2022-02-04,"Los Angeles, CA",Los Angeles,"90034",53861.0,34.03068,-118.39953
"29299",0.58238125,2022-01-27,"Los Angeles, CA",Los Angeles,"90034",53861.0,34.03068,-118.39953
"25414",1.69912,2022-01-11,"Los Angeles, CA",Los Angeles,"90034",53861.0,34.03068,-118.39953
"26588",2.029090696,2022-01-17,"Los Angeles, CA",Los Angeles,"90034",53861.0,34.03068,-118.39953
"34629",0.65535612,2022-02-16,"Los Angeles, CA",Los Angeles,"90034",53861.0,34.03068,-118.39953
"35710",0.625118,2022-02-23,"Los Angeles, CA",Los Angeles,"90034",53861.0,34.03068,-118.39953
"27173",0.738147,2022-01-25,"Los Angeles, CA",Los Angeles,"90034",53861.0,34.03068,-118.39953
"29355",0.5472,2022-01-31,"Los Angeles, CA",Los Angeles,"90034",53861.0,34.03068,-118.39953
"31320",0.450138,2022-02-04,"Los Angeles, CA",Los Angeles,"90034",53861.0,34.03068,-118.39953
"27915",0.477057,2022-01-21,"Los Angeles, CA",Los Angeles,"90034",53861.0,34.03068,-118.39953
"36778",1.029213,2022-03-01,"Los Angeles, CA",Los Angeles,"90036",37965.0,34.07016,-118.34987
"37141",0.5472,2022-03-02,"Los Angeles, CA",Los Angeles,"90036",37965.0,34.07016,-118.34987
"34640",0.5329309,2022-02-16,"Los Angeles, CA",Los Angeles,"90036",37965.0,34.07016,-118.34987
"34932",1.155680625,2022-02-17,"Los Angeles, CA",Los Angeles,"90036",37965.0,34.07016,-118.34987
"32918",0.56496,2022-02-09,"Los Angeles, CA",Los Angeles,"90036",37965.0,34.07016,-118.34987
"36288",2.047446,2022-02-24,"Los Angeles, CA",Los Angeles,"90036",37965.0,34.07016,-118.34987
"26969",2.177673,2022-01-18,"Los Angeles, CA",Los Angeles,"90036",37965.0,34.07016,-118.34987
"28704",0.5472,2022-01-26,"Los Angeles, CA",Los Angeles,"90036",37965.0,34.07016,-118.34987
"25766",0.625118,2022-01-12,"Los Angeles, CA",Los Angeles,"90036",37965.0,34.07016,-118.34987
"34356",1.075604,2022-03-04,"Los Angeles, CA",Los Angeles,"90036",37965.0,34.07016,-118.34987
"37718",2.02965625,2022-03-04,"Los Angeles, CA",Los Angeles,"90036",37965.0,34.07016,-118.34987
"29542",1.610325,2022-01-28,"Los Angeles, CA",Los Angeles,"90036",37965.0,34.07016,-118.34987
"34188",0.532753,2022-02-18,"Los Angeles, CA",Los Angeles,"90036",37965.0,34.07016,-118.34987
"29383",1.448404875,2022-01-27,"Los Angeles, CA",Los Angeles,"90036",37965.0,34.07016,-118.34987
"29164",0.625118,2022-01-27,"Los Angeles, CA",Los Angeles,"90036",37965.0,34.07016,-118.34987
"25031",1.7844475,2022-01-10,"Los Angeles, CA",Los Angeles,"90036",37965.0,34.07016,-118.34987
"29497",0.78648,2022-01-28,"Los Angeles, CA",Los Angeles,"90038",28580.0,34.08876,-118.32652
"32948",1.507846,2022-02-09,"Los Angeles, CA",Los Angeles,"90038",28580.0,34.08876,-118.32652
"26725",1.9692343749999999,2022-01-18,"Los Angeles, CA",Los Angeles,"90038",28580.0,34.08876,-118.32652
"32759",1.610325,2022-02-08,"Los Angeles, CA",Los Angeles,"90038",28580.0,34.08876,-118.32652
"30452",0.625118,2022-02-02,"Los Angeles, CA",Los Angeles,"90038",28580.0,34.08876,-118.32652
"25741",1.3495493749999998,2022-01-12,"Los Angeles, CA",Los Angeles,"90038",28580.0,34.08876,-118.32652
"31516",2.902146,2022-02-07,"Los Angeles, CA",Los Angeles,"90040",12328.0,33.99353,-118.14907
"33001",0.5472,2022-02-10,"Los Angeles, CA",Los Angeles,"90040",12328.0,33.99353,-118.14907
"32484",0.57900375,2022-02-09,"Los Angeles, CA",Los Angeles,"90042",63193.0,34.11462,-118.19202
"32178",0.8602,2022-02-18,"Los Angeles, CA",Los Angeles,"90042",63193.0,34.11462,-118.19202
"26053",0.5329309,2022-01-13,"Los Angeles, CA",Los Angeles,"90042",63193.0,34.11462,-118.19202
"36376",0.903573,2022-02-25,"Los Angeles, CA",Los Angeles,"90042",63193.0,34.11462,-118.19202
"31567",1.7844475,2022-02-07,"Los Angeles, CA",Los Angeles,"90042",63193.0,34.11462,-118.19202
"31056",0.673397,2022-02-03,"Los Angeles, CA",Los Angeles,"90042",63193.0,34.11462,-118.19202
"31754",0.4,2022-02-07,"Los Angeles, CA",Los Angeles,"90042",63193.0,34.11462,-118.19202
"34259",0.6789685,2022-02-15,"Los Angeles, CA",Los Angeles,"90042",63193.0,34.11462,-118.19202
"36355",0.625118,2022-02-24,"Los Angeles, CA",Los Angeles,"90042",63193.0,34.11462,-118.19202
"36265",0.248724,2022-02-24,"Los Angeles, CA",Los Angeles,"90042",63193.0,34.11462,-118.19202
"25400",0.6018309,2022-01-11,"Los Angeles, CA",Los Angeles,"90042",63193.0,34.11462,-118.19202
"25424",0.5185092,2022-01-11,"Los Angeles, CA",Los Angeles,"90042",63193.0,34.11462,-118.19202
"22689",0.187704,2022-01-27,"Los Angeles, CA",Los Angeles,"90042",63193.0,34.11462,-118.19202
"23455",2.902146,2022-01-10,"Los Angeles, CA",Los Angeles,"90042",63193.0,34.11462,-118.19202
"36203",0.910985,2022-02-24,"Los Angeles, CA",Los Angeles,"90046",50900.0,34.10746,-118.36525
"34044",0.532753,2022-02-14,"Los Angeles, CA",Los Angeles,"90046",50900.0,34.10746,-118.36525
"33642",0.532753,2022-02-11,"Los Angeles, CA",Los Angeles,"90046",50900.0,34.10746,-118.36525
"29140",1.69912,2022-01-27,"Los Angeles, CA",Los Angeles,"90046",50900.0,34.10746,-118.36525
"25213",1.610325,2022-01-11,"Los Angeles, CA",Los Angeles,"90046",50900.0,34.10746,-118.36525
"27044",2.46906,2022-01-20,"Los Angeles, CA",Los Angeles,"90046",50900.0,34.10746,-118.36525
"26595",1.577123,2022-01-21,"Los Angeles, CA",Los Angeles,"90046",50900.0,34.10746,-118.36525
"27305",0.5329309,2022-01-20,"Los Angeles, CA",Los Angeles,"90046",50900.0,34.10746,-118.36525
"27688",0.673397,2022-01-21,"Los Angeles, CA",Los Angeles,"90046",50900.0,34.10746,-118.36525
"34169",0.6018309,2022-02-15,"Los Angeles, CA",Los Angeles,"90046",50900.0,34.10746,-118.36525
"33247",1.577123,2022-02-11,"Los Angeles, CA",Los Angeles,"90046",50900.0,34.10746,-118.36525
"29531",1.284192,2022-01-28,"Los Angeles, CA",Los Angeles,"90046",50900.0,34.10746,-118.36525
"31062",0.477057,2022-02-03,"Los Angeles, CA",Los Angeles,"90046",50900.0,34.10746,-118.36525
"25356",1.3137750000000001,2022-01-19,"Los Angeles, CA",Los Angeles,"90046",50900.0,34.10746,-118.36525
"25231",0.986078,2022-01-18,"Los Angeles, CA",Los Angeles,"90046",50900.0,34.10746,-118.36525
"27324",2.20008,2022-01-20,"Los Angeles, CA",Los Angeles,"90046",50900.0,34.10746,-118.36525
"26421",1.69912,2022-01-17,"Los Angeles, CA",Los Angeles,"90046",50900.0,34.10746,-118.36525
"24920",0.673397,2022-01-10,"Los Angeles, CA",Los Angeles,"90046",50900.0,34.10746,-118.36525
"25677",0.726733,2022-01-12,"Los Angeles, CA",Los Angeles,"90046",50900.0,34.10746,-118.36525
"26534",1.029213,2022-01-17,"Los Angeles, CA",Los Angeles,"90046",50900.0,34.10746,-118.36525
"35919",0.647424736,2022-02-23,"Los Angeles, CA",Los Angeles,"90048",21489.0,34.07297,-118.37265
"28695",0.5472,2022-01-27,"Los Angeles, CA",Los Angeles,"90048",21489.0,34.07297,-118.37265
"29934",2.219184,2022-01-31,"Los Angeles, CA",Los Angeles,"90048",21489.0,34.07297,-118.37265
"26140",0.367821888,2022-01-14,"Los Angeles, CA",Los Angeles,"90048",21489.0,34.07297,-118.37265
"35473",0.503343,2022-02-18,"Los Angeles, CA",Los Angeles,"90048",21489.0,34.07297,-118.37265
"28521",1.877885,2022-01-25,"Los Angeles, CA",Los Angeles,"90048",21489.0,34.07297,-118.37265
"26294",0.758758875,2022-01-17,"Los Angeles, CA",Los Angeles,"90048",21489.0,34.07297,-118.37265
"23424",1.08997275,2022-01-14,"Los Angeles, CA",Los Angeles,"90048",21489.0,34.07297,-118.37265
"25961",0.6018309,2022-01-13,"Los Angeles, CA",Los Angeles,"90056",7649.0,33.98809,-118.37033
"33985",0.910985,2022-02-14,"Los Angeles, CA",Los Angeles,"90058",2718.0,34.00244,-118.21392
"33765",2.18491,2022-02-11,"Los Angeles, CA",Los Angeles,"90064",25925.0,34.03702,-118.42492
"27952",1.69912,2022-01-21,"Los Angeles, CA",Los Angeles,"90064",25925.0,34.03702,-118.42492
"29081",0.407067,2022-01-26,"Los Angeles, CA",Los Angeles,"90064",25925.0,34.03702,-118.42492
"29944",0.858735,2022-01-31,"Los Angeles, CA",Los Angeles,"90064",25925.0,34.03702,-118.42492
"25011",1.423872,2022-01-25,"Los Angeles, CA",Los Angeles,"90064",25925.0,34.03702,-118.42492
"36540",1.99914975,2022-02-28,"Los Angeles, CA",Los Angeles,"90066",59167.0,34.00127,-118.43065
"36740",1.642284,2022-03-01,"Los Angeles, CA",Los Angeles,"90066",59167.0,34.00127,-118.43065
"32981",0.712746,2022-02-10,"Los Angeles, CA",Los Angeles,"90066",59167.0,34.00127,-118.43065
"28825",0.57900375,2022-01-28,"Los Angeles, CA",Los Angeles,"90066",59167.0,34.00127,-118.43065
"32098",1.610325,2022-02-08,"Los Angeles, CA",Los Angeles,"90066",59167.0,34.00127,-118.43065
"30759",0.986078,2022-02-03,"Los Angeles, CA",Los Angeles,"90066",59167.0,34.00127,-118.43065
"28339",1.723028736,2022-01-25,"Los Angeles, CA",Los Angeles,"90066",59167.0,34.00127,-118.43065
"26223",0.503343,2022-01-14,"Los Angeles, CA",Los Angeles,"90066",59167.0,34.00127,-118.43065
"26005",0.5185092,2022-01-12,"Los Angeles, CA",Los Angeles,"90066",59167.0,34.00127,-118.43065
"37209",2.34578,2022-03-03,"Los Angeles, CA",Los Angeles,"90066",59167.0,34.00127,-118.43065
"31721",0.4,2022-02-15,"Los Angeles, CA",Los Angeles,"90066",59167.0,34.00127,-118.43065
"30110",0.187704,2022-02-01,"Los Angeles, CA",Los Angeles,"90066",59167.0,34.00127,-118.43065
"29912",2.219184,2022-02-17,"Los Angeles, CA",Los Angeles,"90066",59167.0,34.00127,-118.43065
"29294",0.248724,2022-01-27,"Los Angeles, CA",Los Angeles,"90066",59167.0,34.00127,-118.43065
"28739",0.5472,2022-01-26,"Los Angeles, CA",Los Angeles,"90066",59167.0,34.00127,-118.43065
"32130",1.075604,2022-02-08,"Los Angeles, CA",Los Angeles,"90066",59167.0,34.00127,-118.43065
"26203",0.910985,2022-01-14,"Los Angeles, CA",Los Angeles,"90066",59167.0,34.00127,-118.43065
"25175",1.834362875,2022-01-11,"Los Angeles, CA",Los Angeles,"90066",59167.0,34.00127,-118.43065
"26218",1.577123,2022-01-21,"Los Angeles, CA",Los Angeles,"90066",59167.0,34.00127,-118.43065
"34599",0.503343,2022-02-16,"Los Angeles, CA",Los Angeles,"90068",21092.0,34.12837,-118.32828
"24950",0.45694,2022-02-14,"Los Angeles, CA",Los Angeles,"90068",21092.0,34.12837,-118.32828
"36316",1.197468,2022-02-24,"Los Angeles, CA",Los Angeles,"90068",21092.0,34.12837,-118.32828
"33599",0.842898,2022-02-15,"Los Angeles, CA",Los Angeles,"90068",21092.0,34.12837,-118.32828
"28130",1.610325,2022-01-24,"Los Angeles, CA",Los Angeles,"90068",21092.0,34.12837,-118.32828
"28036",0.450138,2022-01-24,"Los Angeles, CA",Los Angeles,"90068",21092.0,34.12837,-118.32828
"28773",1.467576,2022-01-26,"Los Angeles, CA",Los Angeles,"90068",21092.0,34.12837,-118.32828
"29689",0.45276,2022-01-31,"Los Angeles, CA",Playa Vista,"90094",9827.0,33.97539,-118.417
"34501",0.57900375,2022-02-16,"Los Angeles, CA",Playa Vista,"90094",9827.0,33.97539,-118.417
"35082",1.507846,2022-02-18,"Los Angeles, CA",Playa Vista,"90094",9827.0,33.97539,-118.417
"32300",0.48,2022-02-14,"Los Angeles, CA",Playa Vista,"90094",9827.0,33.97539,-118.417
"29329",0.5472,2022-01-28,"Los Angeles, CA",Playa Vista,"90094",9827.0,33.97539,-118.417
"36151",0.5185092,2022-02-24,"Los Angeles, CA",Playa Vista,"90094",9827.0,33.97539,-118.417
"26973",1.41522,2022-01-19,"Los Angeles, CA",Playa Vista,"90094",9827.0,33.97539,-118.417
"25182",1.41522,2022-01-11,"Los Angeles, CA",Playa Vista,"90094",9827.0,33.97539,-118.417
"26354",2.20008,2022-01-17,"Los Angeles, CA",Playa Vista,"90094",9827.0,33.97539,-118.417
"26767",0.56496,2022-01-18,"Los Angeles, CA",Playa Vista,"90094",9827.0,33.97539,-118.417
"28796",0.57900375,2022-01-27,"Los Angeles, CA",Playa Vista,"90094",9827.0,33.97539,-118.417
"29619",1.3326280000000001,2022-01-28,"Los Angeles, CA",Playa Vista,"90094",9827.0,33.97539,-118.417
"30908",0.5472,2022-02-02,"Los Angeles, CA",Playa Vista,"90094",9827.0,33.97539,-118.417
"34401",0.469721424,2022-02-16,"Los Angeles, CA",Playa Vista,"90094",9827.0,33.97539,-118.417
"27362",0.187704,2022-01-27,"Los Angeles, CA",Culver City,"90230",32687.0,33.9972,-118.39458
"33918",0.9701835,2022-02-14,"Los Angeles, CA",Culver City,"90230",32687.0,33.9972,-118.39458
"32863",0.5472,2022-02-10,"Los Angeles, CA",Culver City,"90230",32687.0,33.9972,-118.39458
"26825",1.770334,2022-01-17,"Los Angeles, CA",Culver City,"90230",32687.0,33.9972,-118.39458
"26023",0.5329309,2022-01-13,"Los Angeles, CA",Culver City,"90230",32687.0,33.9972,-118.39458
"32488",0.5472,2022-02-09,"Los Angeles, CA",Culver City,"90230",32687.0,33.9972,-118.39458
"36340",2.362546,2022-02-24,"Los Angeles, CA",Culver City,"90230",32687.0,33.9972,-118.39458
"36467",0.5185092,2022-02-25,"Los Angeles, CA",Culver City,"90232",14780.0,34.01879,-118.39182
"33741",2.24632,2022-02-11,"Los Angeles, CA",Culver City,"90232",14780.0,34.01879,-118.39182
"34154",0.910985,2022-02-15,"Los Angeles, CA",Culver City,"90232",14780.0,34.01879,-118.39182
"29388",0.5472,2022-01-28,"Los Angeles, CA",Culver City,"90232",14780.0,34.01879,-118.39182
"31667",0.910985,2022-02-17,"Los Angeles, CA",Culver City,"90232",14780.0,34.01879,-118.39182
"26678",2.177673,2022-01-18,"Los Angeles, CA",Culver City,"90232",14780.0,34.01879,-118.39182
"30106",0.187704,2022-02-01,"Los Angeles, CA",Culver City,"90232",14780.0,34.01879,-118.39182
"27536",0.8243707499999999,2022-01-25,"Los Angeles, CA",Culver City,"90232",14780.0,34.01879,-118.39182
"30176",0.269854,2022-02-01,"Los Angeles, CA",Downey,"90241",43215.0,33.94084,-118.12924
"29546",3.4550080000000003,2022-01-28,"Los Angeles, CA",Downey,"90241",43215.0,33.94084,-118.12924
"36323",0.9564095,2022-02-24,"Los Angeles, CA",Downey,"90241",43215.0,33.94084,-118.12924
"30666",0.44604,2022-02-02,"Los Angeles, CA",Downey,"90241",43215.0,33.94084,-118.12924
"23459",2.1942245,2022-01-10,"Los Angeles, CA",Downey,"90241",43215.0,33.94084,-118.12924
"24879",0.320131,2022-01-24,"Los Angeles, CA",El Segundo,"90245",16731.0,33.91695,-118.40206
"29306",0.5472,2022-01-27,"Los Angeles, CA",Gardena,"90248",11607.0,33.87669,-118.2835
"30037",0.9753725,2022-02-18,"Los Angeles, CA",Gardena,"90248",11607.0,33.87669,-118.2835
"36154",0.5472,2022-02-24,"Los Angeles, CA",Hermosa Beach,"90254",19539.0,33.86546,-118.39665
"35777",0.625118,2022-02-23,"Los Angeles, CA",Hermosa Beach,"90254",19539.0,33.86546,-118.39665
"25481",0.25702400000000003,2022-01-14,"Los Angeles, CA",Hermosa Beach,"90254",19539.0,33.86546,-118.39665
"02536",0.5472,2022-02-02,"Los Angeles, CA",Hermosa Beach,"90254",19539.0,33.86546,-118.39665
"30038",0.8994321249999999,2022-02-01,"Los Angeles, CA",Lawndale,"90260",34827.0,33.88828,-118.35122
"32035",2.02965625,2022-02-08,"Los Angeles, CA",Manhattan Beach,"90266",35500.0,33.8895,-118.39718
"35244",1.70689325,2022-02-18,"Los Angeles, CA",Manhattan Beach,"90266",35500.0,33.8895,-118.39718
"32313",1.3961145,2022-02-08,"Los Angeles, CA",Manhattan Beach,"90266",35500.0,33.8895,-118.39718
"32561",2.091798,2022-02-11,"Los Angeles, CA",Manhattan Beach,"90266",35500.0,33.8895,-118.39718
"26253",0.65535612,2022-01-14,"Los Angeles, CA",Manhattan Beach,"90266",35500.0,33.8895,-118.39718
"23431",1.08997275,2022-01-10,"Los Angeles, CA",Palos Verdes Peninsula,"90274",25061.0,33.77734,-118.36893
"25509",0.986078,2022-01-12,"Los Angeles, CA",Palos Verdes Peninsula,"90274",25061.0,33.77734,-118.36893
"29225",0.57900375,2022-01-27,"Los Angeles, CA",Palos Verdes Peninsula,"90274",25061.0,33.77734,-118.36893
"27050",0.8384145,2022-01-21,"Los Angeles, CA",Palos Verdes Peninsula,"90274",25061.0,33.77734,-118.36893
"26097",2.20008,2022-01-14,"Los Angeles, CA",Palos Verdes Peninsula,"90274",25061.0,33.77734,-118.36893
"29777",2.219184,2022-01-31,"Los Angeles, CA",Redondo Beach,"90277",34827.0,33.83073,-118.3846
"35397",0.5472,2022-02-18,"Los Angeles, CA",Redondo Beach,"90277",34827.0,33.83073,-118.3846
"27389",0.248724,2022-01-27,"Los Angeles, CA",Redondo Beach,"90277",34827.0,33.83073,-118.3846
"28744",0.57900375,2022-01-26,"Los Angeles, CA",Redondo Beach,"90277",34827.0,33.83073,-118.3846
"36847",2.7546375000000003,2022-03-01,"Los Angeles, CA",Redondo Beach,"90277",34827.0,33.83073,-118.3846
"33770",0.371907,2022-02-11,"Los Angeles, CA",Redondo Beach,"90277",34827.0,33.83073,-118.3846
"29327",0.5472,2022-01-28,"Los Angeles, CA",Redondo Beach,"90277",34827.0,33.83073,-118.3846
"30440",1.021815,2022-02-02,"Los Angeles, CA",Redondo Beach,"90277",34827.0,33.83073,-118.3846
"27838",1.5974995,2022-01-21,"Los Angeles, CA",Redondo Beach,"90277",34827.0,33.83073,-118.3846
"28693",0.5472,2022-01-26,"Los Angeles, CA",Redondo Beach,"90277",34827.0,33.83073,-118.3846
"25781",1.3495493749999998,2022-01-12,"Los Angeles, CA",Redondo Beach,"90277",34827.0,33.83073,-118.3846
"28834",0.57900375,2022-01-27,"Los Angeles, CA",Venice,"90291",26950.0,33.99437,-118.46344
"30552",0.571144,2022-02-02,"Los Angeles, CA",Venice,"90291",26950.0,33.99437,-118.46344
"34881",0.46475,2022-02-17,"Los Angeles, CA",Venice,"90291",26950.0,33.99437,-118.46344
"24666",1.507846,2022-01-24,"Los Angeles, CA",Venice,"90291",26950.0,33.99437,-118.46344
"29870",2.219184,2022-01-31,"Los Angeles, CA",Venice,"90291",26950.0,33.99437,-118.46344
"27111",0.6018309,2022-01-20,"Los Angeles, CA",Venice,"90291",26950.0,33.99437,-118.46344
"25166",1.9388865000000002,2022-01-11,"Los Angeles, CA",Venice,"90291",26950.0,33.99437,-118.46344
"36572",2.219184,2022-02-28,"Los Angeles, CA",Venice,"90291",26950.0,33.99437,-118.46344
"32807",0.187704,2022-02-09,"Los Angeles, CA",Venice,"90291",26950.0,33.99437,-118.46344
"36002",0.842898,2022-02-23,"Los Angeles, CA",Venice,"90291",26950.0,33.99437,-118.46344
"27430",0.187704,2022-01-28,"Los Angeles, CA",Venice,"90291",26950.0,33.99437,-118.46344
"33197",0.45276,2022-02-10,"Los Angeles, CA",Venice,"90291",26950.0,33.99437,-118.46344
"28641",1.029213,2022-01-26,"Los Angeles, CA",Venice,"90291",26950.0,33.99437,-118.46344
"33611",0.712746,2022-02-11,"Los Angeles, CA",Venice,"90291",26950.0,33.99437,-118.46344
"37074",1.577123,2022-03-02,"Los Angeles, CA",Venice,"90291",26950.0,33.99437,-118.46344
"26815",0.450138,2022-01-18,"Los Angeles, CA",Venice,"90291",26950.0,33.99437,-118.46344
"27018",0.477057,2022-01-21,"Los Angeles, CA",Venice,"90291",26950.0,33.99437,-118.46344
"25323",0.6018309,2022-01-11,"Los Angeles, CA",Venice,"90291",26950.0,33.99437,-118.46344
"30904",1.3961145,2022-02-15,"Los Angeles, CA",Playa Del Rey,"90293",12728.0,33.95033,-118.43721
"28742",0.57900375,2022-01-28,"Los Angeles, CA",Playa Del Rey,"90293",12728.0,33.95033,-118.43721
"36833",3.0553995,2022-03-01,"Los Angeles, CA",Inglewood,"90301",38234.0,33.95652,-118.35864
"37577",0.647424736,2022-03-03,"Los Angeles, CA",Inglewood,"90305",15042.0,33.95959,-118.33015
"31314",1.507846,2022-02-04,"Los Angeles, CA",Santa Monica,"90401",7111.0,34.01545,-118.49248
"26715",2.20008,2022-01-18,"Los Angeles, CA",Santa Monica,"90401",7111.0,34.01545,-118.49248
"26751",2.20008,2022-01-18,"Los Angeles, CA",Santa Monica,"90401",7111.0,34.01545,-118.49248
"29969",0.45276,2022-02-01,"Los Angeles, CA",Santa Monica,"90401",7111.0,34.01545,-118.49248
